pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage,CASEligible
30432,SG,nse_cm,,71NL35,71NL35-SG,,71NL35-SG,IN2620240043,,,,SDL NL 7.1% 2035,,,1,100,-1,-1,2,-1,NSE,,,1427587200,,1427587200,0,0,0,0,0,95.00-105.00,0,0,1474648824,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,4e+07,0,0,1000000,,false
758496,EQ,nse_cm,,SBILIQETF,SBILIQETF-EQ,,SBILIQETF,INF200KB1969,,,,SBIAMC - SBILIQETF,,,1,1,-1,-1,2,-1,NSE,,,1439510400,,1439510400,0,0,0,0,0,1004.19-1109.89,0,0,1474648826,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,22548.00,1,0,110989,100419,1,1,1,0,0,1,0,689552,0,0,22548,,false
6352,SG,nse_cm,,702AP37,702AP37-SG,,702AP37-SG,IN1020210366,,,,SDL AP 7.02% 2037,,,1,100,-1,-1,2,-1,NSE,,,1319932800,,1319932800,0,0,0,0,0,95.00-105.00,0,0,1474648819,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,,false
12847,EQ,nse_cm,,KRISHANA,KRISHANA-EQ,,KRISHANA,INE506W01020,,,,KRISHANA PHOSCHEM LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1250899200,,1250899200,0,0,0,0,1467504000,150.52-225.78,0,0,1474655344,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,531408.00,1,0,22578,15052,1,1,1,0,0,1,0,3.09138e+08,0,0,531408,"Close to Close price movement was greater than 75% in previous 6 months,High low price variation was greater than 100% in previous 6 months",false
25651,ST,nse_cm,,THESL,THESL-ST,,THESL-ST,INE0SHE01019,,,,THINKING HATS ENTER SOL L,,,5,3000,-1,-1,2,-1,NSE,,,1412380800,,1412380800,0,0,0,0,0,13.85-15.25,0,0,1474653966,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,408329.00,3000,0,1525,1385,1,1,1,0,0,1,0,1.24872e+07,0,0,408329,"Stage I ESM Scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult,Gross settlement (Trade for Trade)",false
24834,N0,nse_cm,,736NBFID44,736NBFID44-N0,,736NBFID44-N0,INE0KUG08043,,,,NABF 7.36% 2044 SR 2,,,1,1,-1,-1,2,-1,NSE,,,1408233600,,1408233600,0,0,0,0,1469750400,80000.00-120000.00,0,0,1474648822,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,391080,0,0,999,,false
11884,EQ,nse_cm,,MANINDS,MANINDS-EQ,,MANINDS,INE993A01026,,,,MAN INDUSTRIES (I) LTD.,,,5,1,-1,-1,2,-1,NSE,,,804038400,,804038400,0,0,1411257600,1411862400,0,789.40-1184.00,0,0,1474655344,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,101337.00,1,0,118400,78940,1,1,1,0,0,1,0,7.50096e+07,0,0,101337,"Close to Close price movement was greater than 25% in previous 1 month,Close to Close price movement was greater than 50% in previous 3 months,High low price variation was greater than 75% in previous 3 months",false
29280,SG,nse_cm,,713RJ35,713RJ35-SG,,713RJ35-SG,IN2920240412,,,,SDL RJ 7.13% 2035,,,1,100,-1,-1,2,-1,NSE,,,1422748800,,1422748800,0,0,0,0,0,95.00-105.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,,false
18422,EQ,nse_cm,,ASIANHOTNR,ASIANHOTNR-EQ,,ASIANHOTNR,INE363A01022,,,,ASIAN HOTELS (NORTH) LTD,,,5,1,-1,-1,2,-1,NSE,,,955065600,,955065600,0,0,1411344000,1411862400,0,312.40-468.50,0,0,1474655345,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,256097.00,1,0,46850,31240,1,1,1,0,0,1,0,4.26332e+07,0,0,256097,"EPS based on previous 4 trailing quarters in the scrip is zero,Close to Close price movement was greater than 25% in previous 1 month",false
22127,SG,nse_cm,,725TN27,725TN27-SG,,725TN27-SG,IN3120190274,,,,SDL TN 7.25% 2027,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,101.19-111.83,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,938840.00,100,0,11183,10119,1,1,1,0,0,1,0,5.6e+07,0,0,938840,,false
25969,SG,nse_cm,,716TN54,716TN54-SG,,716TN54-SG,IN3120240335,,,,SDL TN 7.16% 2054,,,1,100,-1,-1,2,-1,NSE,,,1415145600,,1415145600,0,0,0,0,0,95.00-105.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,,false
3464,NJ,nse_cm,,82IGT31,82IGT31-NJ,,82IGT31-NJ,INE219X07264,,,,SEC RE NCD 8.20% SR.V,,,1,1,-1,-1,2,-1,NSE,,,1305072000,,1305072000,0,0,0,0,1461196800,828.09-1242.13,0,0,1474655344,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,96606.00,1,0,124213,82809,1,1,1,0,0,1,0,5.99184e+06,0,0,96606,,false
7339,EQ,nse_cm,,ABSLNN50ET,ABSLNN50ET-EQ,,ABSLNN50ET,INF209KB16D7,,,,BIRLASLAMC - ABSLNN50ET,,,1,1,-1,-1,2,-1,NSE,,,1229817600,,1229817600,0,0,0,0,1322352000,68.62-83.86,0,0,1474648819,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,231361.00,1,0,8386,6862,1,1,1,0,0,1,0,7.07529e+06,0,0,231361,,false
4410,EQ,nse_cm,,JAGSNPHARM,JAGSNPHARM-EQ,,JAGSNPHARM,INE048B01035,,,,JAGSONPAL PHARMACEUTICALS,,,1,1,-1,-1,2,-1,NSE,,,526867200,,526867200,0,0,0,0,1472947200,180.51-270.75,0,0,1474655344,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,443138.00,1,0,27075,18051,1,1,1,0,0,1,0,6.58355e+07,0,0,443138,,false
6848,EQ,nse_cm,,GREENLAM,GREENLAM-EQ,,GREENLAM,INE544R01021,,,,GREENLAM INDUSTRIES LTD.,,,1,1,-1,-1,2,-1,NSE,,,1109721600,,1109721600,0,0,0,0,1467504000,182.27-273.39,0,0,1474655344,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,438854.00,1,0,27339,18227,1,1,1,0,0,1,0,2.55148e+08,0,0,438854,The scrip PE is greater than 50 for previous 4 trailing quarters,false
765175,EQ,nse_cm,,SUMEDHA,SUMEDHA-EQ,,SUMEDHA,INE886B01012,,,,SUMEDHA FISCAL SERVICES L,,,1,1,-1,-1,2,-1,NSE,,,1471392000,,1471392000,0,0,0,0,0,35.27-52.89,0,0,1474653966,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,1,1,261090.00,1,0,5289,3527,1,1,1,0,0,1,0,7.98442e+06,0,0,261090,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,false
759038,SG,nse_cm,,745BR50,745BR50-SG,,745BR50-SG,IN1320250138,,,,SDL BR 7.45% 2050,,,1,100,-1,-1,2,-1,NSE,,,1443312000,,1443312000,0,0,0,0,0,89.35-98.75,0,0,1474648826,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1063200.00,100,0,9875,8935,1,1,1,0,0,1,0,2e+08,0,0,1063200,,false
8319,SG,nse_cm,,648RJ27,648RJ27-SG,,648RJ27-SG,IN2920210506,,,,SDL RJ 6.48% 2027,,,1,100,-1,-1,2,-1,NSE,,,1330819200,,1330819200,0,0,0,0,0,95.00-105.00,0,0,1474648819,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
30144,N0,nse_cm,,745PFCL28,745PFCL28-N0,,745PFCL28-N0,INE134E08NP7,,,,PFCL 7.45% 2028 SR 248B,,,1,1,-1,-1,2,-1,NSE,,,1426809600,,1426809600,0,0,0,0,1456876800,80000.00-120000.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,400000,0,0,1000,,false
757828,N0,nse_cm,,712LTFL28,712LTFL28-N0,,712LTFL28-N0,INE498L07178,,,,LTFL 7.1242% 2028 SR G,,,1,1,-1,-1,2,-1,NSE,,,1438387200,,1438387200,0,0,0,0,1473465600,80000.00-120000.00,0,0,1474648826,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,817.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,25000,0,0,817,,false
23718,SM,nse_cm,,REFRACTORY,REFRACTORY-SM,,REFRACTORY-SM,INE0TNX01015,,,,REFRACTORY SHAPES LIMITED,,,5,1000,-1,-1,2,-1,NSE,,,1400112000,,1400112000,0,0,0,0,0,34.75-38.35,0,0,1474653966,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,712859.00,1000,0,3835,3475,1,1,1,0,0,1,0,2.18e+07,0,0,712859,"Stage 1 Short Term ASM scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult",false
23546,SG,nse_cm,,75UK29,75UK29-SG,,75UK29-SG,IN3620240017,,,,SDL UK 7.5% 2029,,,1,100,-1,-1,2,-1,NSE,,,1398211200,,1398211200,0,0,0,0,0,96.41-106.55,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,985410.00,100,0,10655,9641,1,1,1,0,0,1,0,9e+07,0,0,985410,,false
25248,SM,nse_cm,,AUSL,AUSL-SM,,AUSL-SM,INE01YQ01013,,,,ADITYA ULTRA STEEL LTD,,,5,2000,-1,-1,2,-1,NSE,,,1410912000,,1410912000,0,0,0,0,0,21.85-24.15,0,0,1474653965,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,812123.00,2000,0,2415,2185,1,1,1,0,0,1,0,2.48356e+07,0,0,812123,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult",false
22152,SG,nse_cm,,730WB29,730WB29-SG,,730WB29-SG,IN3420190115,,,,SDL WB 7.30% 2029,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.93-111.55,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,941250.00,100,0,11155,10093,1,1,1,0,0,1,0,2.5e+08,0,0,941250,,false
13712,SG,nse_cm,,754AP29,754AP29-SG,,754AP29-SG,IN1020220613,,,,SDL AP 7.54% 2029,,,1,100,-1,-1,2,-1,NSE,,,1358035200,,1358035200,0,0,0,0,0,95.00-105.00,0,0,1474648820,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
25065,SM,nse_cm,,AERON,AERON-SM,,AERON-SM,INE0WL801011,,,,AERON COMPOSITE LIMITED,,,5,1000,-1,-1,2,-1,NSE,,,1409875200,,1409875200,0,0,1413676800,1414281600,0,64.80-97.20,0,0,1474653965,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,556554.00,1000,0,9720,6480,1,1,1,0,0,1,0,1.702e+07,0,0,556554,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult",false
8437,BE,nse_cm,,VIPULLTD,VIPULLTD-BE,,VIPULLTD,INE946H01037,,,,VIPUL LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1114214400,,1114214400,0,0,1410912000,1411516800,0,10.54-11.64,0,0,1474653966,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,4609375.00,1,0,1164,1054,1,1,1,0,0,1,0,1.40959e+08,0,0,4609375,"Stage I ESM Scrip,EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Gross settlement (Trade for Trade)",false
9779,SG,nse_cm,,781GA32,781GA32-SG,,781GA32-SG,IN1420220015,,,,SDL GA 7.81% 2032,,,1,100,-1,-1,2,-1,NSE,,,1338681600,,1338681600,0,0,0,0,0,95.00-105.00,0,0,1474648819,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,327000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+07,0,0,327000,,false
760956,N0,nse_cm,,1225DCCL27,1225DCCL27-N0,,1225DCCL27-N0,INE04Q907108,,,,DCCL 12.25% 2027 SR IIA,,,1,1,-1,-1,2,-1,NSE,,,1450310400,,1450310400,0,0,0,0,1472256000,79621.17-119431.75,0,0,1474648827,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,32.00,1,0,1.19432e+07,7.96212e+06,1,1,1,0,0,1,0,1000,0,0,32,,false
9854,SM,nse_cm,,RILINFRA,RILINFRA-SM,,RILINFRA-SM,INE02OY01016,,,,RACHANA INFRA LTD,,,5,100,-1,-1,2,-1,NSE,,,1339286400,,1339286400,0,0,1411257600,1411776000,0,26.45-39.65,0,0,1474653966,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,608383.00,100,0,3965,2645,1,1,1,0,0,1,0,1.8605e+07,0,0,608383,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,The scrip is not regularly traded, and exit may be difficult",false
1362,SG,nse_cm,,64AP28,64AP28-SG,,64AP28-SG,IN1020200474,,,,SDL AP 6.4% 2028,,,1,100,-1,-1,2,-1,NSE,,,1291507200,,1291507200,0,0,0,0,0,95.00-105.00,0,0,1474648818,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
20919,SG,nse_cm,,715AP36,715AP36-SG,,715AP36-SG,IN1020190451,,,,SDL AP 7.15% 2036,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,101.77-112.47,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,933500.00,100,0,11247,10177,1,1,1,0,0,1,0,1e+08,0,0,933500,,false
10619,EQ,nse_cm,,HDFCNEXT50,HDFCNEXT50-EQ,,HDFCNEXT50,INF179KC1HS2,,,,HDFCAMC - HDFCNEXT50,,,1,1,-1,-1,2,-1,NSE,,,1344643200,,1344643200,0,0,0,0,1382227200,66.71-81.53,0,0,1474648820,,,,,,,,,,CASH,,,,,4181,,,,0,20,,0.0000,T+1,315513000,0,1,926157.00,1,0,8153,6671,1,1,1,0,0,1,0,2.83228e+07,0,0,926157,,false
21643,SG,nse_cm,,729AP30,729AP30-SG,,729AP30-SG,IN1020190410,,,,SDL AP 7.29% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.91-111.53,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,941399.00,100,0,11153,10091,1,1,1,0,0,1,0,1e+08,0,0,941399,,false
29577,EQ,nse_cm,,NIF100BEES,NIF100BEES-EQ,,NIF100BEES,INF204K014N5,,,,NIP IND ETF NIFTY 100,,,1,1,-1,-1,2,-1,NSE,,,1048896000,,1048896000,0,0,0,0,0,234.90-287.10,0,0,1474655346,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,383138.00,1,0,28710,23490,1,1,1,0,0,1,0,1.32868e+07,0,0,383138,,false
24260,N0,nse_cm,,864CIFL29,864CIFL29-N0,,864CIFL29-N0,INE121A07SE7,,,,CI 8.64% 2029 644,,,1,1,-1,-1,2,-1,NSE,,,1404259200,,1404259200,0,0,0,0,1465603200,80000.00-120000.00,0,0,1474648822,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,51520,0,0,999,,false
10588,EQ,nse_cm,,SHREEPUSHK,SHREEPUSHK-EQ,,SHREEPUSHK,INE712K01011,,,,SHRE PUSH CHEM & FERT LTD,,,5,1,-1,-1,2,-1,NSE,,,1126310400,,1126310400,0,0,0,0,1474156800,396.65-594.95,0,0,1474655344,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,201690.00,1,0,59495,39665,1,1,1,0,0,1,0,3.23377e+07,0,0,201690,Close to Close price movement was greater than 75% in previous 6 months,false
29960,N0,nse_cm,,799NIIF37,799NIIF37-N0,,799NIIF37-N0,INE246R07772,,,,NIIF 7.99% 2037 SR PP 5,,,1,1,-1,-1,2,-1,NSE,,,1425600000,,1425600000,0,0,0,0,1455321600,80000.00-120000.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,100000,0,0,1000,,false
2988,EQ,nse_cm,,SANDESH,SANDESH-EQ,,SANDESH,INE583B01015,,,,SANDESH LTD,,,10,1,-1,-1,2,-1,NSE,,,484531200,,,0,0,0,0,1471132800,821.60-1232.40,0,0,1474655344,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,97365.00,1,0,123240,82160,1,1,1,0,0,1,0,7.56942e+06,0,0,97365,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,false
4429,GS,nse_cm,,GS220231C,GS220231C-GS,,GS220231C-GS,IN000231C026,,,,GOI STRIPS C 220231,,,1,100,-1,-1,2,-1,NSE,,,1308268800,,1308268800,0,0,0,0,0,50.17-55.45,0,0,1474648818,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,55262.00,100,0,5545,5017,1,1,1,0,0,1,0,1.69e+06,0,0,55262,,false
22153,SG,nse_cm,,729WB29,729WB29-SG,,729WB29-SG,IN3420190156,,,,SDL WB 7.29% 2029,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.92-111.54,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,941200.00,100,0,11154,10092,1,1,1,0,0,1,0,2e+08,0,0,941200,,false
13598,EQ,nse_cm,,ANTELOPUS,ANTELOPUS-EQ,,ANTELOPUS,INE818A01017,,,,ANTELOPUS SELAN ENRGY LTD,,,5,1,-1,-1,2,-1,NSE,,,843696000,,843696000,0,0,1379894400,1380412800,0,929.00-1393.40,0,0,1474655344,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,86112.00,1,0,139340,92900,1,1,1,0,0,1,0,3.51624e+07,0,0,86112,Stage 1 Long Term ASM scrip,false
739,EQ,nse_cm,,COROMANDEL,COROMANDEL-EQ,,COROMANDEL,INE169A01031,,,,COROMANDEL INTERNTL. LTD,,,10,1,-1,-1,2,-1,NSE,,,471830400,,486345600,0,0,0,0,1468627200,1564.80-2347.20,0,0,1474655343,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,51037.00,1,0,234720,156480,1,1,1,0,0,1,0,2.95015e+08,0,0,51037,,false
13916,SG,nse_cm,,763GJ32,763GJ32-SG,,763GJ32-SG,IN1520220204,,,,SDL GJ 7.63% 2032,,,1,100,-1,-1,2,-1,NSE,,,1359504000,,1359504000,0,0,0,0,0,95.00-105.00,0,0,1474648820,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
27207,SG,nse_cm,,716TN54A,716TN54A-SG,,716TN54A-SG,IN3120240392,,,,SDL TN 7.16% 2054,,,1,100,-1,-1,2,-1,NSE,,,1417305600,,1417305600,0,0,0,0,0,95.00-105.00,0,0,1474648823,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
758586,SG,nse_cm,,749KL56,749KL56-SG,,749KL56-SG,IN2020250121,,,,SDL KL 7.49% 2056,,,1,100,-1,-1,2,-1,NSE,,,1440288000,,1440288000,0,0,0,0,0,95.00-105.00,0,0,1474648826,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,,false
766014,N0,nse_cm,,13DCCL28,13DCCL28-N0,,13DCCL28-N0,INE04Q907231,,,,DCCL 13% 2028,,,1,1,-1,-1,2,-1,NSE,,,1473984000,,1473984000,0,0,0,0,1474761600,80000.00-120000.00,0,0,1474653756,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,49.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,1500,0,0,49,,false
757167,EQ,nse_cm,,MONEXT50,MONEXT50-EQ,,MONEXT50,INF247L01FD8,,,,MOTILALAMC - MONEXT50,,,1,1,-1,-1,2,-1,NSE,,,1431648000,,1431648000,0,0,0,0,0,65.43-79.95,0,0,1474648826,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,73248.00,1,0,7995,6543,1,1,1,0,0,1,0,2.24e+06,0,0,73248,,false
8197,SG,nse_cm,,712PN37,712PN37-SG,,712PN37-SG,IN2820210150,,,,SDL PN 7.12% 2037,,,1,100,-1,-1,2,-1,NSE,,,1329609600,,1329609600,0,0,0,0,0,95.00-105.00,0,0,1474648819,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
306,SG,nse_cm,,69ML30,69ML30-SG,,69ML30-SG,IN2420200049,,,,SDL ML 6.9% 2030,,,1,100,-1,-1,2,-1,NSE,,,1286323200,,1286323200,0,0,0,0,0,95.00-105.00,0,0,1474648818,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,817499.00,100,0,10500,9500,1,1,1,0,0,1,0,2.5e+07,0,0,817499,,false
16777,EQ,nse_cm,,SILVERAG,SILVERAG-EQ,,SILVERAG,INF769K01KG6,,,,MIRAEAMC - MASILVER,,,1,1,-1,-1,2,-1,NSE,,,1371254400,,1371254400,0,0,0,0,0,210.94-237.86,0,0,1474655345,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,445615.00,1,0,23786,21094,1,1,1,0,0,1,0,5.46031e+07,0,0,445615,,false
857,EQ,nse_cm,,DHAMPURSUG,DHAMPURSUG-EQ,,DHAMPURSUG,INE041A01016,,,,DHAMPUR SUGAR MILLS LTD.,,,1,1,-1,-1,2,-1,NSE,,,471830400,,480902400,0,0,0,0,1464220800,134.72-202.06,0,0,1474655343,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,593806.00,1,0,20206,13472,1,1,1,0,0,1,0,6.43065e+07,0,0,593806,,false
6991,SG,nse_cm,,687SK31,687SK31-SG,,687SK31-SG,IN3020210032,,,,SDL SK 6.87% 2031,,,1,100,-1,-1,2,-1,NSE,,,1322956800,,1322956800,0,0,0,0,0,95.00-105.00,0,0,1474648819,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,578790.00,100,0,10500,9500,1,1,1,0,0,1,0,1.77e+07,0,0,578790,,false
30290,EQ,nse_cm,,SBIBPB,SBIBPB-EQ,,SBIBPB,INF200KB1712,,,,SBIAMC - SBIBPB,,,1,1,-1,-1,2,-1,NSE,,,1427500800,,1427500800,0,0,0,0,0,43.57-53.25,0,0,1474648824,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,801273.00,1,0,5325,4357,1,1,1,0,0,1,0,2.45038e+07,0,0,801273,,false
14455,SG,nse_cm,,757TN53,757TN53-SG,,757TN53-SG,IN3120220345,,,,SDL TN 7.57% 2053,,,1,100,-1,-1,2,-1,NSE,,,1362873600,,1362873600,0,0,0,0,0,95.00-105.00,0,0,1474648820,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,3e+08,0,0,999900,,false
23873,SG,nse_cm,,738TN34,738TN34-SG,,738TN34-SG,IN3120240087,,,,SDL TN 7.38% 2034,,,1,100,-1,-1,2,-1,NSE,,,1401580800,,1401580800,0,0,0,0,0,95.00-105.00,0,0,1474648822,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,,false
19728,SG,nse_cm,,774RJ39,774RJ39-SG,,774RJ39-SG,IN2920230264,,,,SDL RJ 7.74% 2039,,,1,100,-1,-1,2,-1,NSE,,,1383436800,,1383436800,0,0,0,0,0,95.00-105.00,0,0,1474648821,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,,false
